Suburb,BuildingArea,Latitude,Longitude,Price_USD
Cheltenham,173.0,-37.96763,145.06247,941250.0
Cheltenham,132.0,-37.97122,145.08125,645000.0
Clayton South,97.0,-37.93474,145.11918,716250.0
Coburg,160.0,-37.75485,144.9684,916500.0
Coburg,111.0,-37.75014,144.96583,742500.0
Coolaroo,132.0,-37.65776,144.92875,416250.0
Coolaroo,89.0,-37.66432,144.93536,338250.0
Craigieburn,149.0,-37.57799,144.91202,354750.0
Craigieburn,201.0,-37.57239,144.92714,540000.0
Craigieburn,136.0,-37.5821,144.90751,426000.0
Croydon,200.0,-37.79189,145.29661,660000.0
Croydon,105.0,-37.784,145.27006,641250.0
Croydon North,208.0,-37.76402,145.27346,881250.0
Dallas,92.0,-37.67454,144.93339,379500.0
Doncaster,221.0,-37.76941,145.13325,1013250.0
Doncaster East,188.0,-37.77875,145.17409,997500.0
Donvale,0.0,-37.79883,145.17337,802500.0
Epping,224.0,-37.63291,145.03706,465750.0
Epping,133.0,-37.64294,145.02765,473250.0
Fawkner,126.0,-37.70807,144.97282,630000.0
Fawkner,109.0,-37.69571,144.96064,581250.0
Footscray,143.0,-37.8007,144.88207,645000.0
Footscray,238.0,-37.79363,144.89427,1087500.0
Footscray,105.0,-37.79612,144.88783,651000.0
Forest Hill,216.0,-37.83645,145.1603,892500.0
Forest Hill,137.0,-37.84006,145.16568,816000.0
Gladstone Park,115.0,-37.6995,144.89012,457500.0
Glenroy,92.0,-37.69913,144.92563,564000.0
Greensborough,105.0,-37.70986,145.09941,525000.0
Greensborough,111.0,-37.69996,145.09199,489000.0
Hampton,197.0,-37.94311,145.01272,1571250.0
Hoppers Crossing,111.0,-37.86993,144.68008,393750.0
Hoppers Crossing,152.0,-37.85075,144.67383,423750.0
Hughesdale,134.0,-37.90468,145.08213,937500.0
Jacana,76.0,-37.69064,144.91105,427500.0
Keilor Downs,168.0,-37.71988,144.81086,525000.0
Keilor East,135.0,-37.74588,144.87044,686250.0
Keilor East,168.0,-37.74804,144.87039,742500.0
Keilor East,115.0,-37.73129,144.86556,525000.0
Kew,157.0,-37.79757,145.04323,1290000.0
Kew East,248.0,-37.79135,145.04348,1500000.0
Kew East,202.0,-37.79437,145.03984,1387500.0
Lalor,150.0,-37.66281,145.01185,514125.0
Maribyrnong,212.0,-37.76485,144.88545,892500.0
Mentone,144.0,-37.98019,145.09049,712500.0
Mentone,141.0,-37.9839,145.05638,1350000.0
Mill Park,132.0,-37.66925,145.04983,495000.0
Mitcham,148.0,-37.81333,145.21214,828000.0
Montmorency,110.0,-37.72764,145.12672,630750.0
Mount Waverley,140.0,-37.88494,145.12807,1031250.0
Mulgrave,207.0,-37.9256,145.16459,750000.0
Newport,122.0,-37.84668,144.8904,763125.0
Northcote,80.0,-37.76627,144.99345,862500.0
Oak Park,123.0,-37.71611,144.91064,585000.0
Pascoe Vale,150.0,-37.71725,144.94551,532500.0
Point Cook,206.0,-37.90162,144.74755,533625.0
Point Cook,232.0,-37.89247,144.73598,600000.0
Port Melbourne,194.0,-37.83964,144.935,1620000.0
Preston,100.0,-37.73184,145.0079,637500.0
Richmond,162.0,-37.81176,145.00649,1312500.0
Richmond,156.0,-37.81852,144.99008,825000.0
Rowville,150.0,-37.93609,145.24614,648750.0
South Morang,175.0,-37.63177,145.06636,532500.0
South Morang,147.0,-37.63693,145.06482,390000.0
Strathmore,174.0,-37.72898,144.91721,982500.0
Strathmore,131.0,-37.73492,144.90843,982500.0
Sunshine North,114.0,-37.77863,144.84554,562500.0
Sunshine West,110.0,-37.80276,144.81409,442500.0
Sunshine West,133.0,-37.79003,144.79651,573750.0
Taylors Lakes,297.0,-37.69221,144.78209,585000.0
Thomastown,97.0,-37.67353,145.01125,637500.0
Thornbury,110.0,-37.75965,145.00284,1027500.0
Tullamarine,191.0,-37.69594,144.87857,551250.0
Viewbank,155.0,-37.73966,145.08748,930000.0
Wantirna,250.0,-37.85823,145.21613,752250.0
Wantirna South,166.0,-37.8803,145.22177,708750.0
Werribee,104.0,-37.8915,144.65569,382500.0
Westmeadows,129.0,-37.67978,144.87342,465000.0
Wheelers Hill,187.0,-37.9117,145.20107,877500.0
Wheelers Hill,210.0,-37.8943,145.18588,1155000.0
Yarraville,151.0,-37.81547,144.89475,900000.0
Aberfeldie,26.0,-37.75857,144.89572,1428750.0
Airport West,111.0,-37.72313,144.87527,547500.0
Airport West,129.0,-37.71757,144.88228,694500.0
Albion,97.0,-37.78089,144.81141,536250.0
Alphington,139.0,-37.78236,145.03205,1317750.0
Altona Meadows,141.0,-37.88306,144.77419,312750.0
Altona Meadows,100.0,-37.87373,144.77972,450000.0
Ascot Vale,184.0,-37.77872,144.9241,1275000.0
Attwood,236.0,-37.67355,144.89234,705750.0
Avondale Heights,115.0,-37.75486,144.8655,675000.0
Balwyn North,124.0,-37.79367,145.10661,975000.0
Bayswater,148.0,-37.85041,145.26265,687375.0
Beaumaris,175.0,-37.98902,145.04153,1552500.0
Bentleigh,250.0,-37.92967,145.04474,1170000.0
Bentleigh,297.0,-37.92743,145.0489,937500.0
Bentleigh East,156.0,-37.92176,145.07477,1065000.0
Bentleigh East,120.0,-37.91567,145.07111,712500.0
Blackburn,230.0,-37.83135,145.15811,975000.0
Braybrook,128.0,-37.79373,144.84678,578250.0
Braybrook,114.0,-37.79262,144.84587,588750.0
Brighton East,222.0,-37.90708,145.02531,1200000.0
Brunswick,181.0,-37.75607,144.95562,1147500.0
Brunswick East,107.0,-37.77747,144.97168,994500.0
Bundoora,160.0,-37.69252,145.05331,585000.0
Bundoora,154.0,-37.6972,145.05135,688500.0
Caulfield South,189.0,-37.90116,145.02845,1192500.0
Clifton Hill,96.0,-37.79379,144.98809,684000.0
Coburg,107.0,-37.73369,144.95599,750000.0
Craigieburn,119.0,-37.59312,144.93182,461250.0
Croydon,148.0,-37.78703,145.29502,576000.0
Dandenong North,136.0,-37.94694,145.21876,537750.0
Doncaster East,200.0,-37.75869,145.17728,1005000.0
Doncaster East,203.0,-37.78674,145.15106,982500.0
Doncaster East,165.0,-37.78336,145.15081,1101000.0
Elwood,206.0,-37.8784,144.98019,1710000.0
Elwood,161.0,-37.88261,144.98467,1650000.0
Epping,213.0,-37.63722,145.04183,533250.0
Essendon West,217.0,-37.75087,144.8853,975000.0
Fitzroy,160.0,-37.79651,144.97807,1218750.0
Fitzroy North,143.0,-37.7873,144.9911,1650000.0
Flemington,138.0,-37.78161,144.92649,952500.0
Forest Hill,136.0,-37.8328,145.17944,869250.0
Forest Hill,110.0,-37.84121,145.16068,850500.0
Gardenvale,152.0,-37.89806,145.00816,1387500.0
Gladstone Park,134.0,-37.68459,144.88999,403500.0
Glen Iris,0.0,-37.85776,145.07998,1678125.0
Glen Waverley,158.0,-37.87215,145.17259,1079250.0
Glenroy,115.0,-37.70189,144.90894,499599.75
Heathmont,73.0,-37.82575,145.24403,547500.0
Heidelberg West,95.0,-37.73837,145.04755,570750.0
Hoppers Crossing,171.0,-37.86376,144.67717,495000.0
Hoppers Crossing,151.0,-37.85701,144.70883,461250.0
Hoppers Crossing,144.0,-37.88976,144.68211,397500.0
Hoppers Crossing,202.0,-37.86983,144.70095,435000.0
Hoppers Crossing,108.0,-37.87864,144.6842,405750.0
Kealba,108.0,-37.73642,144.82851,440250.0
Maribyrnong,108.0,-37.77172,144.89296,825000.0
Maribyrnong,102.0,-37.76849,144.90025,890250.0
Maribyrnong,150.0,-37.78461,144.88474,727500.0
McKinnon,124.0,-37.9076,145.03393,1290000.0
Meadow Heights,140.0,-37.64049,144.91477,384000.0
Mill Park,104.0,-37.65218,145.05929,444375.0
Newport,157.0,-37.84776,144.89223,891750.0
Nunawading,131.0,-37.81223,145.17926,551250.0
Oakleigh,132.0,-37.90537,145.09365,986250.0
Oakleigh South,130.0,-37.93761,145.08564,721875.0
Ormond,145.0,-37.9078,145.04119,1275000.0
Parkdale,110.0,-37.98819,145.07385,791250.0
Pascoe Vale,154.0,-37.73009,144.93068,585000.0
Pascoe Vale,113.0,-37.72332,144.92673,668250.0
Point Cook,178.0,-37.90585,144.74921,386250.0
Preston,65.0,-37.73543,145.0162,330000.0
Richmond,150.0,-37.81349,145.0049,1430250.0
Roxburgh Park,0.0,-37.61388,144.9227,352500.0
Sandringham,291.0,-37.9487,145.02145,1256250.0
Sandringham,133.0,-37.9524,145.02052,975000.0
Seddon,92.0,-37.80868,144.88483,757500.0
South Morang,140.0,-37.6353,145.06673,487500.0
South Morang,178.0,-37.63132,145.06562,553125.0
South Yarra,235.0,-37.84188,144.99979,1635000.0
South Yarra,162.0,-37.83998,144.98877,1312500.0
Spotswood,0.0,-37.8294,144.8841,918750.0
Springvale,94.0,-37.95277,145.14194,660000.0
St Helena,167.0,-37.68467,145.14103,652500.0
Sunshine West,108.0,-37.79482,144.79027,427500.0
Tarneit,0.0,-37.84743,144.71243,438750.0
Templestowe,125.0,-37.75521,145.12176,1162500.0
Templestowe,200.0,-37.76598,145.16524,967500.0
Templestowe Lower,114.0,-37.77154,145.10361,1076250.0
Tullamarine,150.0,-37.69211,144.87562,457500.0
Wantirna,187.0,-37.85466,145.22367,712500.0
Wantirna South,163.0,-37.88366,145.22212,777000.0
Watsonia,119.0,-37.70864,145.08328,750000.0
Werribee,144.0,-37.8917,144.63972,367500.0
Werribee,146.0,-37.88173,144.66524,352500.0
Werribee,114.0,-37.8833,144.66801,418500.0
West Footscray,96.0,-37.79256,144.86715,652500.0
Westmeadows,104.0,-37.68047,144.88503,427500.0
Wheelers Hill,152.0,-37.9158,145.1811,787500.0
Yarraville,99.0,-37.81306,144.88085,690000.0
Airport West,125.0,-37.7204,144.87419,723750.0
Airport West,186.0,-37.72394,144.87348,652500.0
Airport West,30.0,-37.72483,144.87087,633750.0
Altona Meadows,131.0,-37.87631,144.7709,450000.0
Ardeer,108.0,-37.78127,144.79761,487500.0
Armadale,117.0,-37.85469,145.01826,1350000.0
Ashburton,159.0,-37.87286,145.07412,1402500.0
Ashburton,129.0,-37.87044,145.08609,1215000.0
Attwood,274.0,-37.67087,144.87814,630000.0
Attwood,116.0,-37.67373,144.89627,535500.0
Avondale Heights,118.0,-37.76092,144.85603,648750.0
Avondale Heights,133.0,-37.76132,144.85619,600750.0
Avondale Heights,124.0,-37.75728,144.85825,526875.0
Avondale Heights,117.0,-37.7526,144.85488,675000.0
Balwyn North,109.0,-37.78963,145.07365,750000.0
Blackburn,292.0,-37.82825,145.15816,1455000.0
Brighton,167.0,-37.89946,145.00537,1387500.0
Brighton,262.0,-37.92798,144.9948,1575000.0
Brighton East,239.0,-37.92824,145.00922,1500000.0
Brighton East,224.0,-37.92851,145.00533,1665000.0
Brunswick,192.0,-37.75996,144.96994,1515000.0
Brunswick West,155.0,-37.76007,144.94888,982500.0
Bundoora,0.0,-37.69939,145.06567,577500.0
Burnside,246.0,-37.7482,144.74472,581325.0
Burwood East,149.0,-37.85144,145.14736,945000.0
Campbellfield,162.0,-37.66949,144.95399,499500.0
Carnegie,175.0,-37.89086,145.06327,1275000.0
Cheltenham,137.0,-37.96928,145.05851,1106250.0
Cheltenham,137.0,-37.97307,145.05446,937500.0
Cheltenham,122.0,-37.95671,145.0686,525000.0
Clayton,146.0,-37.91737,145.11569,600000.0
Clayton,117.0,-37.91883,145.11209,753000.0
Coburg,172.0,-37.7401,144.96505,1012500.0
Coburg,150.0,-37.7543,144.97134,951750.0
Coburg,126.0,-37.74587,144.95445,862500.0
Coburg North,253.0,-37.73108,144.98351,892500.0
Craigieburn,219.0,-37.57287,144.91884,491250.0
Craigieburn,97.0,-37.59627,144.91243,326250.0
Craigieburn,183.0,-37.57322,144.90475,465000.0
Craigieburn,168.0,-37.57532,144.91332,435000.0
Croydon,89.0,-37.81139,145.27414,495000.0
Croydon,215.0,-37.79136,145.27375,836250.0
Croydon,236.0,-37.81127,145.2871,795000.0
Dallas,281.0,-37.66746,144.9395,521250.0
Dallas,104.0,-37.67363,144.92733,348750.0
Dandenong North,170.0,-37.94059,145.20472,581250.0
Dandenong North,132.0,-37.95422,145.20755,488850.0
Deer Park,101.0,-37.77382,144.77038,573750.0
Dingley Village,292.0,-37.98665,145.12308,1144500.0
Doncaster East,108.0,-37.7805,145.16319,866250.0
Doncaster East,158.0,-37.79845,145.14881,828750.0
Doncaster East,258.0,-37.77524,145.16846,1087500.0
Epping,123.0,-37.64127,145.05032,468750.0
Epping,143.0,-37.64907,145.04282,492000.0
Epping,100.0,-37.62906,145.03785,352500.0
Essendon,147.0,-37.74476,144.92504,1130250.0
Essendon North,97.0,-37.73977,144.90675,562500.0
Fairfield,230.0,-37.77226,145.02019,1425000.0
Fawkner,217.0,-37.71734,144.97057,637500.0
Flemington,150.0,-37.78643,144.92482,870750.0
Gladstone Park,208.0,-37.685,144.8934,570000.0
Gladstone Park,136.0,-37.685,144.88906,498750.0
Glen Iris,216.0,-37.85223,145.09132,1740000.0
Glen Waverley,163.0,-37.8939,145.14707,975000.0
Glen Waverley,160.0,-37.88638,145.16745,1125000.0
Gowanbrae,155.0,-37.70201,144.90146,217500.0
Gowanbrae,181.0,-37.7031,144.89443,592500.0
Greensborough,220.0,-37.69073,145.09421,531000.0
Greensborough,140.0,-37.69299,145.10591,738750.0
Greenvale,223.0,-37.61032,144.90828,525000.0
Hadfield,245.0,-37.70618,144.94787,808125.0
Hadfield,116.0,-37.71173,144.94035,498750.0
Hampton,180.0,-37.938,145.01357,1518750.0
Hawthorn,144.0,-37.81309,145.01736,376500.0
Hawthorn East,159.0,-37.82644,145.04792,1125000.0
Hawthorn East,94.0,-37.81883,145.05694,1012500.0
Heathmont,186.0,-37.83465,145.24245,675000.0
Heidelberg Heights,91.0,-37.73575,145.05796,451500.0
Highett,92.0,-37.9458,145.03799,675000.0
Highett,109.0,-37.94612,145.04873,825000.0
Hillside,191.0,-37.69618,144.74584,510750.0
Hoppers Crossing,118.0,-37.86045,144.68482,375000.0
Hoppers Crossing,119.0,-37.87295,144.69098,393750.0
Hoppers Crossing,127.0,-37.85703,144.68212,386250.0
Jacana,124.0,-37.68946,144.9099,462000.0
Keilor,296.0,-37.70572,144.81384,907500.0
Kew,142.0,-37.80053,145.03529,1314000.0
Kingsville,137.0,-37.80535,144.88297,885000.0
Kingsville,110.0,-37.8085,144.88274,877500.0
Malvern East,240.0,-37.88247,145.06621,1567500.0
Maribyrnong,223.0,-37.77008,144.89428,1323750.0
Mill Park,153.0,-37.65541,145.07495,558000.0
Mill Park,210.0,-37.67339,145.06935,600000.0
Mill Park,185.0,-37.674,145.0638,516000.0
Mill Park,164.0,-37.66275,145.06786,566250.0
Mill Park,172.0,-37.65805,145.05284,528750.0
Mill Park,149.0,-37.66474,145.07709,490500.0
Mitcham,149.0,-37.81846,145.20078,787500.0
Montmorency,210.0,-37.72087,145.12601,1031250.0
Moonee Ponds,165.0,-37.76909,144.91947,1226250.0
Moorabbin,128.0,-37.93709,145.05393,787500.0
Mordialloc,188.0,-37.9934,145.09534,1012500.0
Murrumbeena,175.0,-37.90013,145.07054,1290000.0
Newport,118.0,-37.84549,144.89199,720000.0
Noble Park,151.0,-37.96437,145.18405,592500.0
Northcote,117.0,-37.77129,144.99508,787500.0
Northcote,287.0,-37.77004,145.0093,1687500.0
Northcote,240.0,-37.77266,145.00876,1721250.0
Nunawading,173.0,-37.80715,145.18287,900000.0
Oakleigh South,155.0,-37.94082,145.09671,739500.0
Parkdale,210.0,-37.99017,145.07854,1406250.0
Parkdale,101.0,-37.99201,145.08461,1050000.0
Point Cook,194.0,-37.88338,144.74231,543750.0
Port Melbourne,182.0,-37.83898,144.92723,1650000.0
Prahran,121.0,-37.85213,145.00683,1470000.0
Preston,0.0,-37.73674,145.02418,624750.0
Preston,129.0,-37.74975,144.99115,780000.0
Preston,107.0,-37.73226,145.0146,720000.0
Princes Hill,112.0,-37.78092,144.9648,1200000.0
Rosanna,140.0,-37.73706,145.07667,787500.0
Roxburgh Park,138.0,-37.62249,144.92918,391875.0
Roxburgh Park,142.0,-37.62909,144.92335,357750.0
South Morang,125.0,-37.64776,145.09292,458250.0
South Morang,138.0,-37.65133,145.09697,325125.0
South Yarra,128.0,-37.84406,144.98686,1012500.0
Springvale,124.0,-37.95512,145.14612,697500.0
St Albans,103.0,-37.74744,144.78973,450000.0
St Albans,130.0,-37.73073,144.79734,588750.0
Strathmore,295.0,-37.73849,144.92661,1027500.0
Strathmore,160.0,-37.7386,144.91433,1207500.0
Sunshine,162.0,-37.79017,144.83813,787500.0
Taylors Hill,136.0,-37.72078,144.74952,457500.0
Templestowe,255.0,-37.77374,145.14048,1275000.0
Templestowe Lower,250.0,-37.75729,145.10624,975750.0
Templestowe Lower,121.0,-37.77607,145.12471,787500.0
Templestowe Lower,276.0,-37.77074,145.11875,1282500.0
Thornbury,100.0,-37.75503,145.01805,877500.0
Werribee,103.0,-37.91147,144.67422,360000.0
West Footscray,95.0,-37.79613,144.86742,660750.0
West Melbourne,124.0,-37.80814,144.94506,922500.0
Westmeadows,135.0,-37.67474,144.90624,367500.0
Williams Landing,193.0,-37.85545,144.73701,461250.0
Williamstown,164.0,-37.85759,144.87952,945000.0
Yarraville,118.0,-37.82119,144.88103,738750.0
Yarraville,93.0,-37.8196,144.87493,645750.0
Caroline Springs,154.0,-37.73978,144.72851,420000.0
Keysborough,126.0,-37.98916,145.17233,578250.0
Maidstone,108.0,-37.78842,144.88218,458625.0
Bayswater,99.0,-37.852,145.2678,562500.0
Clayton South,124.0,-37.9395,145.1168,750000.0
Clayton South,96.0,-37.9581,145.1341,562500.0
Craigieburn,153.0,-37.5868,144.9006,446250.0
Craigieburn,0.0,-37.608,144.9253,405000.0
Croydon South,199.0,-37.8163,145.2785,714000.0
Doncaster,230.0,-37.78,145.1425,1012500.0
Greenvale,283.0,-37.6444,144.9081,551250.0
Moonee Ponds,157.0,-37.7658,144.9167,1050000.0
Moonee Ponds,111.0,-37.7708,144.9089,956250.0
Mordialloc,130.0,-37.9887,145.0964,637500.0
Mount Waverley,158.0,-37.8809,145.1436,1365000.0
Northcote,97.0,-37.7654,145.0112,813750.0
Point Cook,210.0,-37.8794,144.7412,476250.0
Rowville,236.0,-37.9046,145.2684,675000.0
Truganina,170.0,-37.8458,144.7455,452250.0
Warrandyte,300.0,-37.7447,145.1988,871500.0
Aberfeldie,193.0,-37.7556,144.899,862500.0
Albanvale,149.0,-37.744,144.7672,420000.0
Ascot Vale,117.0,-37.7722,144.909,1023750.0
Avondale Heights,153.0,-37.7593,144.871,825000.0
Avondale Heights,140.0,-37.7528,144.8567,592500.0
Beaumaris,180.0,-37.9792,145.035,1468125.0
Bentleigh East,108.0,-37.9087,145.0689,664500.0
Bentleigh East,116.0,-37.9238,145.054,870000.0
Blackburn,156.0,-37.8259,145.1549,1342500.0
Box Hill,227.0,-37.8142,145.1278,1406250.0
Broadmeadows,150.0,-37.6848,144.9334,453750.0
Brunswick East,66.0,-37.7791,144.9765,680250.0
Brunswick West,146.0,-37.7561,144.9422,813750.0
Burnside,181.0,-37.7484,144.7451,498750.0
Burnside,123.0,-37.7518,144.7491,465000.0
Burnside Heights,165.0,-37.7366,144.7492,431250.0
Carlton North,123.0,-37.7831,144.9751,1237500.0
Coburg,151.0,-37.7536,144.9579,952500.0
Craigieburn,171.0,-37.5688,144.9016,397500.0
Craigieburn,107.0,-37.5896,144.9315,427500.0
Croydon North,142.0,-37.7677,145.2888,665250.0
Dallas,108.0,-37.6706,144.9292,360666.0
Dandenong,192.0,-37.9984,145.1962,570000.0
Dandenong North,185.0,-37.9466,145.2109,594000.0
Delahey,125.0,-37.7171,144.7668,450000.0
Doncaster,135.0,-37.79,145.1186,1125000.0
Doncaster East,154.0,-37.7818,145.1494,951000.0
Doncaster East,180.0,-37.7913,145.1443,846000.0
Donvale,238.0,-37.7739,145.181,960000.0
Eltham,177.0,-37.7151,145.1554,687375.0
Ferntree Gully,208.0,-37.8909,145.2891,630000.0
Forest Hill,139.0,-37.8451,145.1805,840000.0
Glen Waverley,138.0,-37.8963,145.1559,825000.0
Hampton East,164.0,-37.9433,145.0377,1100250.0
Hoppers Crossing,127.0,-37.8512,144.6753,438750.0
Ivanhoe,240.0,-37.7571,145.05,1098750.0
Ivanhoe,235.0,-37.7743,145.0407,1398750.0
Keilor East,223.0,-37.7475,144.8501,607500.0
Keilor East,175.0,-37.7398,144.8773,723750.0
Kew,248.0,-37.7974,145.0337,1500000.0
Maidstone,118.0,-37.7862,144.8798,656250.0
Mentone,172.0,-37.9791,145.0758,618750.0
Mill Park,136.0,-37.6619,145.0738,495000.0
Mill Park,143.0,-37.6692,145.0596,498750.0
Mount Waverley,171.0,-37.8861,145.1379,975000.0
Murrumbeena,162.0,-37.8899,145.0704,1087500.0
Newport,179.0,-37.8502,144.8939,922500.0
Oakleigh East,113.0,-37.9011,145.112,747750.0
Oakleigh South,185.0,-37.9279,145.0849,881250.0
Point Cook,166.0,-37.8797,144.7405,504750.0
Port Melbourne,160.0,-37.833,144.9381,1252500.0
Prahran,68.0,-37.8518,145.0032,750000.0
Richmond,104.0,-37.832,144.999,1050000.0
Roxburgh Park,130.0,-37.6362,144.9252,427500.0
Roxburgh Park,209.0,-37.6373,144.9152,457500.0
Roxburgh Park,175.0,-37.6295,144.9278,433125.0
Seabrook,200.0,-37.8842,144.7571,569250.0
South Yarra,104.0,-37.8425,144.9921,1230000.0
South Yarra,140.0,-37.8467,144.9983,1170000.0
St Albans,168.0,-37.7314,144.7922,510000.0
St Kilda,190.0,-37.869,144.9865,1576500.0
Strathmore,157.0,-37.7391,144.9094,1230000.0
Sunshine West,240.0,-37.7956,144.7953,682875.0
Taylors Hill,175.0,-37.7195,144.7494,506250.0
Templestowe Lower,125.0,-37.7668,145.1086,1125000.0
Templestowe Lower,225.0,-37.7691,145.1202,1129500.0
Thomastown,177.0,-37.6825,144.9974,498750.0
Thornbury,80.0,-37.7527,144.9922,622500.0
Tullamarine,156.0,-37.6971,144.8845,525000.0
Vermont South,172.0,-37.8608,145.1842,990000.0
Wantirna South,202.0,-37.8833,145.2247,937500.0
Wantirna South,124.0,-37.8674,145.2241,787500.0
Werribee,200.0,-37.8814,144.672,367875.0
Werribee,132.0,-37.8956,144.6588,408750.0
Werribee,127.0,-37.8949,144.6626,410250.0
Westmeadows,180.0,-37.6772,144.8741,566250.0
Williams Landing,274.0,-37.8599,144.7427,637500.0
Williamstown,170.0,-37.8662,144.8912,1350000.0
Yallambie,0.0,-37.7204,145.1088,742500.0
Yallambie,154.0,-37.7285,145.085,585750.0
Yarraville,122.0,-37.8173,144.8641,637500.0
Aberfeldie,301.0,-37.756,144.9002,1368750.0
Altona Meadows,128.0,-37.8726,144.7814,406125.0
Ascot Vale,256.0,-37.7773,144.9119,993750.0
Ascot Vale,185.0,-37.7766,144.9143,1312500.0
Avondale Heights,141.0,-37.7687,144.8602,801000.0
Bentleigh East,206.0,-37.9261,145.0506,1230000.0
Brighton East,0.0,-37.9067,145.0247,712500.0
Brunswick,161.0,-37.762,144.9518,1102500.0
