Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude,Regionname,Propertycount,Price_USD
Glen Waverley,5 Jordan Gr,4,h,1500000.0,S,Barry,28/10/2017,16.7,3150.0,4.0,1.0,1.0,708.0,160.0,1955.0,Monash City Council,-37.88638,145.16745,Eastern Metropolitan,15321.0,1125000.0
Glenroy,10 Morley St,3,h,780000.0,S,Raine,28/10/2017,11.2,3046.0,3.0,1.0,4.0,695.0,100.0,1950.0,Moreland City Council,-37.70106,144.93721,Northern Metropolitan,8870.0,585000.0
Gowanbrae,10 Duranta Dr,1,h,290000.0,S,Nelson,28/10/2017,12.9,3043.0,1.0,1.0,0.0,225.0,155.0,2017.0,Moreland City Council,-37.70201,144.90146,Western Metropolitan,1071.0,217500.0
Gowanbrae,3 Lilac Mw,4,h,790000.0,SP,Nelson,28/10/2017,12.9,3043.0,4.0,2.0,2.0,653.0,181.0,2002.0,Moreland City Council,-37.7031,144.89443,Western Metropolitan,1071.0,592500.0
Greensborough,27 Booyan Cr,4,h,708000.0,PI,Darren,28/10/2017,16.1,3088.0,4.0,2.0,1.0,584.0,220.0,1980.0,Banyule City Council,-37.69073,145.09421,Northern Metropolitan,8524.0,531000.0
Greensborough,26 Pamburra Ct,3,h,985000.0,S,Fletchers,28/10/2017,16.1,3088.0,3.0,2.0,2.0,754.0,140.0,1980.0,Banyule City Council,-37.69299,145.10591,Northern Metropolitan,8524.0,738750.0
Hadfield,28 Walter St,2,h,665000.0,S,Eview,28/10/2017,11.2,3046.0,2.0,2.0,2.0,286.0,116.0,2012.0,Moreland City Council,-37.71173,144.94035,Northern Metropolitan,2606.0,498750.0
Hawthorn East,31 Roseberry St,3,h,1500000.0,VB,Marshall,28/10/2017,6.2,3123.0,3.0,2.0,2.0,240.0,159.0,1996.0,Boroondara City Council,-37.82644,145.04792,Southern Metropolitan,6482.0,1125000.0
Hawthorn East,17 Westley St,3,h,1350000.0,VB,Marshall,28/10/2017,6.2,3123.0,3.0,1.0,2.0,297.0,94.0,1930.0,Boroondara City Council,-37.81883,145.05694,Southern Metropolitan,6482.0,1012500.0
Heathmont,6 Orchard Gr,4,h,900000.0,SP,Barry,28/10/2017,21.3,3135.0,4.0,2.0,2.0,731.0,186.0,1950.0,Maroondah City Council,-37.83465,145.24245,Eastern Metropolitan,3794.0,675000.0
Heidelberg Heights,103 Porter Rd,2,h,602000.0,S,Jellis,28/10/2017,8.8,3081.0,2.0,1.0,1.0,224.0,91.0,2000.0,Banyule City Council,-37.73575,145.05796,Eastern Metropolitan,2947.0,451500.0
Highett,8 Monamie Av,2,h,900000.0,PI,Charlton,28/10/2017,16.0,3190.0,2.0,1.0,1.0,723.0,92.0,1950.0,Bayside City Council,-37.9458,145.03799,Southern Metropolitan,4794.0,675000.0
Highett,188 Wickham Rd,3,h,1100000.0,S,Obrien,28/10/2017,16.0,3190.0,3.0,2.0,1.0,635.0,109.0,1950.0,Bayside City Council,-37.94612,145.04873,Southern Metropolitan,4794.0,825000.0
Hillside,5 Palm Cl,4,h,681000.0,S,Barry,28/10/2017,18.0,3037.0,4.0,2.0,2.0,666.0,191.0,1997.0,Brimbank City Council,-37.69618,144.74584,Western Metropolitan,5556.0,510750.0
Hillside,13 Penshurst Ct,4,h,682100.0,S,HAR,28/10/2017,18.0,3037.0,4.0,2.0,4.0,735.0,159.0,1995.0,Brimbank City Council,-37.69768,144.74959,Western Metropolitan,5556.0,511575.0
Hoppers Crossing,13 Banksia Cr,3,h,500000.0,SA,Ray,28/10/2017,18.4,3029.0,3.0,1.0,3.0,650.0,118.0,1980.0,Wyndham City Council,-37.86045,144.68482,Western Metropolitan,13830.0,375000.0
Hoppers Crossing,6 Clay Av,3,h,525000.0,SP,Greg,28/10/2017,18.4,3029.0,3.0,2.0,2.0,591.0,119.0,1972.0,Wyndham City Council,-37.87295,144.69098,Western Metropolitan,13830.0,393750.0
Hoppers Crossing,8 Lisa Ct,4,h,470000.0,S,Barry,28/10/2017,18.4,3029.0,4.0,2.0,1.0,,123.0,2003.0,Wyndham City Council,-37.85132,144.67093,Western Metropolitan,13830.0,352500.0
Hoppers Crossing,7 Melaleuca Dr,3,h,515000.0,SP,Barry,28/10/2017,18.4,3029.0,3.0,1.0,2.0,688.0,127.0,1990.0,Wyndham City Council,-37.85703,144.68212,Western Metropolitan,13830.0,386250.0
Hoppers Crossing,7 Victor Ct,4,h,593000.0,S,Ray,28/10/2017,18.4,3029.0,4.0,2.0,2.0,,159.0,1978.0,Wyndham City Council,-37.87967,144.68422,Western Metropolitan,13830.0,444750.0
Jacana,2 Bannister St,4,h,616000.0,S,YPA,28/10/2017,14.0,3047.0,4.0,3.0,2.0,543.0,124.0,1960.0,Hume City Council,-37.68946,144.9099,Northern Metropolitan,851.0,462000.0
Kew,68 Pakington St,3,h,1752000.0,S,Jellis,28/10/2017,5.4,3101.0,3.0,1.0,1.0,339.0,142.0,1890.0,Boroondara City Council,-37.80053,145.03529,Southern Metropolitan,10331.0,1314000.0
Kilsyth,148 Lomond Av,3,h,651000.0,S,Philip,28/10/2017,26.0,3137.0,3.0,2.0,2.0,,123.0,1970.0,Maroondah City Council,-37.79743,145.32188,Eastern Metropolitan,4654.0,488250.0
Kingsville,20 Chirnside St,3,h,1180000.0,SP,Greg,28/10/2017,6.4,3012.0,3.0,2.0,0.0,277.0,137.0,1910.0,Maribyrnong City Council,-37.80535,144.88297,Western Metropolitan,1808.0,885000.0
Kingsville,93 Chirnside St,3,h,1170000.0,S,hockingstuart,28/10/2017,6.4,3012.0,3.0,2.0,1.0,275.0,110.0,1910.0,Maribyrnong City Council,-37.8085,144.88274,Western Metropolitan,1808.0,877500.0
Kurunjang,7 Hiraji St,3,h,330000.0,SP,Raine,28/10/2017,31.7,3337.0,3.0,2.0,1.0,,126.0,2008.0,Melton City Council,-37.65834,144.59235,Northern Victoria,3553.0,247500.0
Kurunjang,4 Poseidon St,3,h,389000.0,S,O'Brien,28/10/2017,31.7,3337.0,3.0,2.0,2.0,,138.0,2010.0,Melton City Council,-37.6592,144.58495,Northern Victoria,3553.0,291750.0
Melton South,16 Bennett St,3,h,393000.0,S,Raine,28/10/2017,29.8,3338.0,3.0,2.0,4.0,,123.0,1960.0,Melton City Council,-37.71289,144.57776,Western Victoria,4718.0,294750.0
Melton South,1 Bligh St,3,h,413000.0,S,Raine,28/10/2017,29.8,3338.0,3.0,1.0,1.0,587.0,94.0,1980.0,Melton City Council,-37.70945,144.56748,Western Victoria,4718.0,309750.0
Melton South,34 Manson Dr,3,h,477500.0,S,hockingstuart,28/10/2017,29.8,3338.0,3.0,2.0,2.0,,143.0,1975.0,Melton City Council,-37.70223,144.57816,Western Victoria,4718.0,358125.0
Melton West,30 Hilton Wy,3,h,375000.0,S,Ryder,28/10/2017,31.7,3337.0,3.0,1.0,0.0,,113.0,1975.0,Melton City Council,-37.68321,144.55758,Northern Victoria,6065.0,281250.0
Mentone,23 Gainsborough Rd,4,h,1470000.0,S,O'Brien,28/10/2017,20.0,3194.0,4.0,2.0,2.0,,204.0,2011.0,Kingston City Council,-37.98072,145.0889,South-Eastern Metropolitan,6162.0,1102500.0
Mernda,33 Craigmoor Cr,4,h,609000.0,S,HAR,28/10/2017,25.9,3754.0,4.0,2.0,2.0,448.0,167.0,2011.0,Whittlesea City Council,-37.58565,145.08701,Northern Metropolitan,5812.0,456750.0
Mernda,14 Haig St,4,h,622000.0,S,Ray,28/10/2017,25.9,3754.0,4.0,2.0,2.0,460.0,170.0,2011.0,Whittlesea City Council,-37.59641,145.08809,Northern Metropolitan,5812.0,466500.0
Mill Park,12 Bradley Dr,3,h,744000.0,S,Barry,28/10/2017,17.9,3082.0,3.0,2.0,2.0,667.0,153.0,1994.0,Whittlesea City Council,-37.65541,145.07495,Northern Metropolitan,10529.0,558000.0
Mill Park,1 Buckmaster Dr,5,h,650000.0,VB,The,28/10/2017,17.9,3082.0,5.0,2.0,2.0,,216.0,1990.0,Whittlesea City Council,-37.66768,145.06455,Northern Metropolitan,10529.0,487500.0
Mill Park,7 Carlita Cl,5,h,800000.0,S,Barry,28/10/2017,17.9,3082.0,5.0,2.0,1.0,652.0,210.0,1985.0,Whittlesea City Council,-37.67339,145.06935,Northern Metropolitan,10529.0,600000.0
Mill Park,3 Essue Ct,3,h,625000.0,S,Love,28/10/2017,17.9,3082.0,3.0,1.0,2.0,,115.0,1990.0,Whittlesea City Council,-37.65363,145.0469,Northern Metropolitan,10529.0,468750.0
Mill Park,7 Galilee Cr,4,h,688000.0,S,Ray,28/10/2017,17.9,3082.0,4.0,2.0,2.0,659.0,185.0,1978.0,Whittlesea City Council,-37.674,145.0638,Northern Metropolitan,10529.0,516000.0
Mill Park,1 Higgs Av,3,h,705000.0,S,Millership,28/10/2017,17.9,3082.0,3.0,1.0,,634.0,132.0,1980.0,Whittlesea City Council,-37.67464,145.06473,Northern Metropolitan,10529.0,528750.0
Mill Park,16 Hurlstone Cr,3,h,755000.0,S,HAR,28/10/2017,17.9,3082.0,3.0,2.0,2.0,625.0,164.0,1990.0,Whittlesea City Council,-37.66275,145.06786,Northern Metropolitan,10529.0,566250.0
Mill Park,98 Pindari Av,4,h,705000.0,S,Stockdale,28/10/2017,17.9,3082.0,4.0,2.0,2.0,565.0,172.0,1980.0,Whittlesea City Council,-37.65805,145.05284,Northern Metropolitan,10529.0,528750.0
Mill Park,2 Viewbank Pl,4,h,654000.0,S,RW,28/10/2017,17.9,3082.0,4.0,1.0,1.0,306.0,149.0,1990.0,Whittlesea City Council,-37.66474,145.07709,Northern Metropolitan,10529.0,490500.0
Mitcham,62 Brunswick Rd,3,h,1050000.0,PI,Noel,28/10/2017,17.2,3132.0,3.0,1.0,1.0,662.0,149.0,1970.0,Whitehorse City Council,-37.81846,145.20078,Eastern Metropolitan,6871.0,787500.0
Mont Albert,4 Harriett Cr,3,h,1520000.0,S,Jellis,28/10/2017,10.2,3127.0,3.0,2.0,2.0,,150.0,2000.0,Boroondara City Council,-37.81324,145.11129,Eastern Metropolitan,2079.0,1140000.0
Montmorency,11 Ryrie Ct,4,h,1375000.0,S,Morrison,28/10/2017,16.2,3094.0,4.0,2.0,2.0,954.0,210.0,1996.0,Banyule City Council,-37.72087,145.12601,Eastern Metropolitan,3891.0,1031250.0
Moonee Ponds,4 Eglinton St,3,h,1635000.0,S,Avion,28/10/2017,6.2,3039.0,3.0,2.0,2.0,431.0,165.0,1900.0,Moonee Valley City Council,-37.76909,144.91947,Western Metropolitan,6232.0,1226250.0
Moorabbin,28 Franklin St,3,h,1050000.0,S,Jellis,28/10/2017,14.3,3189.0,3.0,1.0,2.0,652.0,128.0,1960.0,Kingston City Council,-37.93709,145.05393,Southern Metropolitan,2555.0,787500.0
Moorabbin,42 Grandview Gr,4,h,1440000.0,S,Charlton,28/10/2017,14.3,3189.0,4.0,2.0,2.0,,165.0,1950.0,Kingston City Council,-37.94209,145.04644,Southern Metropolitan,2555.0,1080000.0
Mooroolbark,6 Esther Cr,3,h,870000.0,PI,McGrath,28/10/2017,26.5,3138.0,3.0,1.0,2.0,853.0,135.0,1980.0,Yarra Ranges Shire Council,-37.78156,145.30784,Eastern Victoria,8280.0,652500.0
Mordialloc,9 Waratah Av,4,h,1350000.0,PI,O'Brien,28/10/2017,21.5,3195.0,4.0,3.0,2.0,807.0,188.0,1980.0,Kingston City Council,-37.9934,145.09534,South-Eastern Metropolitan,3650.0,1012500.0
Mount Waverley,40 Catherine Av,3,h,1190000.0,S,Harcourts,28/10/2017,14.2,3149.0,3.0,1.0,3.0,,148.0,1970.0,Monash City Council,-37.89457,145.11979,Eastern Metropolitan,13366.0,892500.0
Mulgrave,8 Lotus Cr,4,h,1028000.0,S,Barry,28/10/2017,18.8,3170.0,4.0,2.0,2.0,,158.0,1970.0,Monash City Council,-37.92855,145.17383,South-Eastern Metropolitan,7113.0,771000.0
Mulgrave,27 Newport Dr,3,h,678000.0,S,Win,28/10/2017,18.8,3170.0,3.0,2.0,1.0,,135.0,2009.0,Monash City Council,-37.93346,145.192,South-Eastern Metropolitan,7113.0,508500.0
Murrumbeena,23 Swan Rd,3,h,1720000.0,S,Buxton,28/10/2017,10.1,3163.0,3.0,1.0,2.0,733.0,175.0,1950.0,Glen Eira City Council,-37.90013,145.07054,Southern Metropolitan,4442.0,1290000.0
Newport,299 Douglas Pde,3,h,960000.0,PI,Raine,28/10/2017,6.2,3015.0,3.0,1.0,2.0,282.0,118.0,1900.0,Hobsons Bay City Council,-37.84549,144.89199,Western Metropolitan,5498.0,720000.0
Newport,44A Maddox Rd,3,h,932000.0,SP,RT,28/10/2017,6.2,3015.0,3.0,2.0,2.0,,130.0,2003.0,Hobsons Bay City Council,-37.84524,144.86916,Western Metropolitan,5498.0,699000.0
Niddrie,46 Muriel St,3,h,1230000.0,PI,Nelson,28/10/2017,10.4,3042.0,3.0,1.0,1.0,,169.0,1950.0,Moonee Valley City Council,-37.74283,144.88726,Western Metropolitan,2291.0,922500.0
Noble Park,55 Gatcum Ct,3,h,790000.0,S,Barry,28/10/2017,22.7,3174.0,3.0,1.0,1.0,687.0,151.0,1965.0,Greater Dandenong City Council,-37.96437,145.18405,South-Eastern Metropolitan,11806.0,592500.0
North Warrandyte,11 Valias St,2,h,698000.0,S,Gardiner,28/10/2017,21.1,3113.0,2.0,1.0,2.0,1383.0,88.0,1950.0,Nillumbik Shire Council,-37.72582,145.20697,Eastern Metropolitan,1058.0,523500.0
Northcote,195 Bastings St,4,h,1620000.0,S,Jellis,28/10/2017,5.3,3070.0,4.0,1.0,,,148.0,1925.0,Darebin City Council,-37.77542,145.01261,Northern Metropolitan,11364.0,1215000.0
Northcote,112 Hawthorn Rd,3,h,1050000.0,VB,Jellis,28/10/2017,5.3,3070.0,3.0,2.0,1.0,137.0,117.0,1900.0,Darebin City Council,-37.77129,144.99508,Northern Metropolitan,11364.0,787500.0
Nunawading,121 Esdale St,3,h,1491000.0,S,Fletchers,28/10/2017,15.4,3131.0,3.0,2.0,2.0,,197.0,1945.0,Manningham City Council,-37.81401,145.17584,Eastern Metropolitan,4973.0,1118250.0
Nunawading,5 MacEdon Ct,3,h,1200000.0,S,Fletchers,28/10/2017,15.4,3131.0,3.0,2.0,2.0,662.0,173.0,1980.0,Manningham City Council,-37.80715,145.18287,Eastern Metropolitan,4973.0,900000.0
Oakleigh East,15 MacRina St,5,h,1225000.0,PI,Barry,28/10/2017,12.3,3166.0,5.0,3.0,2.0,,150.0,1950.0,Monash City Council,-37.89929,145.11437,Southern Metropolitan,2547.0,918750.0
Oakleigh South,4 Angus Ct,4,h,986000.0,S,Ray,28/10/2017,15.5,3167.0,4.0,2.0,1.0,541.0,155.0,1995.0,Kingston City Council,-37.94082,145.09671,South-Eastern Metropolitan,3692.0,739500.0
Pakenham,9 Colonial Wy,5,h,490000.0,S,FN,28/10/2017,47.3,3810.0,5.0,2.0,2.0,756.0,214.0,2006.0,Cardinia Shire Council,-38.08086,145.47282,Eastern Victoria,17384.0,367500.0
Parkdale,37 Bethell Av,4,h,1875000.0,S,Buxton,28/10/2017,21.5,3195.0,4.0,2.0,1.0,598.0,210.0,2016.0,Kingston City Council,-37.99017,145.07854,South-Eastern Metropolitan,5087.0,1406250.0
Parkdale,1 Keith St,3,h,1400000.0,S,Hodges,28/10/2017,21.5,3195.0,3.0,1.0,2.0,588.0,101.0,1960.0,Kingston City Council,-37.99201,145.08461,South-Eastern Metropolitan,5087.0,1050000.0
Pascoe Vale,3 Shedden St,4,h,1100000.0,PI,Nelson,28/10/2017,8.5,3044.0,4.0,2.0,3.0,,175.0,1930.0,Moreland City Council,-37.7335,144.94872,Northern Metropolitan,7485.0,825000.0
Point Cook,29 Emily Cr,3,h,606000.0,SP,Point,28/10/2017,14.7,3030.0,3.0,2.0,2.0,,159.0,,Wyndham City Council,-37.87733,144.72975,Western Metropolitan,15542.0,454500.0
Point Cook,34 Featherbrook Dr,4,h,490000.0,S,hockingstuart,28/10/2017,14.7,3030.0,4.0,2.0,2.0,,143.0,2011.0,Wyndham City Council,-37.90934,144.73155,Western Metropolitan,15542.0,367500.0
Point Cook,13 Kingsley Av,4,h,725000.0,S,LJ,28/10/2017,14.7,3030.0,4.0,2.0,2.0,594.0,194.0,2003.0,Wyndham City Council,-37.88338,144.74231,Western Metropolitan,15542.0,543750.0
Point Cook,19 Tobago Av,3,h,753000.0,S,hockingstuart,28/10/2017,14.7,3030.0,3.0,2.0,2.0,,193.0,2010.0,Wyndham City Council,-37.91143,144.74121,Western Metropolitan,15542.0,564750.0
Port Melbourne,87 Cruikshank St,3,h,1920000.0,S,Marshall,28/10/2017,3.5,3207.0,3.0,2.0,,153.0,148.0,1910.0,Melbourne City Council,-37.83819,144.94686,Southern Metropolitan,8648.0,1440000.0
Port Melbourne,220 Nott St,3,h,1585000.0,S,Marshall,28/10/2017,3.5,3207.0,3.0,2.0,,9071.0,134.0,1910.0,Melbourne City Council,-37.83504,144.94414,Southern Metropolitan,8648.0,1188750.0
Prahran,30 Chatsworth Rd,3,h,1960000.0,S,Jellis,28/10/2017,4.6,3181.0,3.0,1.0,1.0,309.0,121.0,1900.0,Stonnington City Council,-37.85213,145.00683,Southern Metropolitan,7717.0,1470000.0
Prahran,9 Harvey St,2,h,1300000.0,PI,Marshall,28/10/2017,4.6,3181.0,2.0,1.0,,158.0,158.0,1890.0,Stonnington City Council,-37.85359,145.01071,Southern Metropolitan,7717.0,975000.0
Preston,10 Devon St,4,h,1040000.0,S,Harcourts,28/10/2017,8.4,3072.0,4.0,2.0,2.0,511.0,129.0,1930.0,Darebin City Council,-37.74975,144.99115,Northern Metropolitan,14577.0,780000.0
Preston,648 Plenty Rd,2,h,960000.0,SP,Love,28/10/2017,8.4,3072.0,2.0,1.0,2.0,440.0,107.0,1940.0,Darebin City Council,-37.73226,145.0146,Northern Metropolitan,14577.0,720000.0
Preston,268 Wood St,4,h,1205000.0,S,Nelson,28/10/2017,8.4,3072.0,4.0,3.0,2.0,,180.0,2016.0,Darebin City Council,-37.7337,145.00884,Northern Metropolitan,14577.0,903750.0
Princes Hill,336 Pigdon St,2,h,1600000.0,S,Woodards,28/10/2017,3.5,3054.0,2.0,1.0,0.0,193.0,112.0,1890.0,Yarra City Council,-37.78092,144.9648,Northern Metropolitan,1008.0,1200000.0
Research,15 Valley Rd,3,h,720000.0,S,Jellis,28/10/2017,18.0,3095.0,3.0,1.0,1.0,,138.0,1970.0,Nillumbik Shire Council,-37.70222,145.18077,Eastern Metropolitan,938.0,540000.0
Richmond,11 Judd St,2,h,1250000.0,SP,Biggin,28/10/2017,2.4,3121.0,2.0,2.0,2.0,,124.0,2010.0,Yarra City Council,-37.81673,144.99549,Northern Metropolitan,14949.0,937500.0
Ringwood East,71A Dublin Rd,3,h,914888.0,S,Philip,28/10/2017,21.3,3135.0,3.0,2.0,2.0,,184.0,2014.0,Maroondah City Council,-37.81401,145.24806,Eastern Metropolitan,4407.0,686166.0
Rosanna,7 Leura Av,3,h,1050000.0,VB,Miles,28/10/2017,8.9,3084.0,3.0,1.0,3.0,696.0,140.0,1960.0,Banyule City Council,-37.73706,145.07667,Eastern Metropolitan,3540.0,787500.0
Roxburgh Park,56 Kennedy Pde,3,h,522500.0,S,Ray,28/10/2017,20.6,3064.0,3.0,2.0,2.0,409.0,138.0,1999.0,Hume City Council,-37.62249,144.92918,Northern Metropolitan,5833.0,391875.0
Roxburgh Park,10 Manton Pl,4,h,477000.0,S,Raine,28/10/2017,20.6,3064.0,4.0,2.0,0.0,475.0,142.0,1995.0,Hume City Council,-37.62909,144.92335,Northern Metropolitan,5833.0,357750.0
South Morang,2 Bethany Ct,3,h,611000.0,S,Millership,28/10/2017,20.5,3752.0,3.0,1.0,2.0,551.0,125.0,1987.0,Whittlesea City Council,-37.64776,145.09292,Northern Metropolitan,7969.0,458250.0
South Morang,5 Snapdragon St,3,h,433500.0,S,HAR,28/10/2017,20.5,3752.0,3.0,2.0,2.0,146.0,138.0,2014.0,Whittlesea City Council,-37.65133,145.09697,Northern Metropolitan,7969.0,325125.0
South Yarra,25A Albion St,3,h,1700000.0,VB,Marshall,28/10/2017,2.7,3141.0,3.0,2.0,2.0,,129.0,1925.0,Melbourne City Council,-37.84307,144.98709,Southern Metropolitan,14887.0,1275000.0
South Yarra,24B Argo St,2,h,1350000.0,S,hockingstuart,28/10/2017,2.7,3141.0,2.0,1.0,2.0,127.0,128.0,2000.0,Melbourne City Council,-37.84406,144.98686,Southern Metropolitan,14887.0,1012500.0
Springvale,59 Victoria Ct,3,h,930000.0,S,iSell,28/10/2017,20.8,3171.0,3.0,2.0,2.0,750.0,124.0,1970.0,Greater Dandenong City Council,-37.95512,145.14612,South-Eastern Metropolitan,7412.0,697500.0
St Albans,25 Anna St,3,h,600000.0,PI,Sweeney,28/10/2017,14.0,3021.0,3.0,1.0,0.0,585.0,103.0,1955.0,Brimbank City Council,-37.74744,144.78973,Western Metropolitan,14042.0,450000.0
St Albans,100 George St,3,h,785000.0,S,Barry,28/10/2017,14.0,3021.0,3.0,1.0,2.0,583.0,130.0,1960.0,Brimbank City Council,-37.73073,144.79734,Western Metropolitan,14042.0,588750.0
St Albans,98 George St,4,h,737000.0,S,Barry,28/10/2017,14.0,3021.0,4.0,2.0,2.0,,155.0,1960.0,Brimbank City Council,-37.73075,144.79751,Western Metropolitan,14042.0,552750.0
St Albans,36 Grace St,3,h,570000.0,S,Barry,28/10/2017,14.0,3021.0,3.0,1.0,1.0,,82.0,1970.0,Brimbank City Council,-37.73101,144.81312,Western Metropolitan,14042.0,427500.0
Strathmore,6 Balmanno Cr,4,h,1960000.0,S,Hodges,28/10/2017,8.2,3041.0,4.0,2.0,4.0,,195.0,1930.0,Moonee Valley City Council,-37.74095,144.91567,Western Metropolitan,3284.0,1470000.0
Strathmore,18 Houston Av,4,h,1610000.0,S,Nelson,28/10/2017,8.2,3041.0,4.0,3.0,2.0,873.0,160.0,1980.0,Moonee Valley City Council,-37.7386,144.91433,Western Metropolitan,3284.0,1207500.0
Sunbury,3 Baggygreen St,3,h,566000.0,S,Brad,28/10/2017,31.7,3429.0,3.0,2.0,3.0,744.0,185.0,2010.0,Hume City Council,-37.59304,144.69664,Western Metropolitan,14092.0,424500.0
Sunbury,6 Fairbairn Gr,4,h,650000.0,S,Raine,28/10/2017,31.7,3429.0,4.0,2.0,2.0,944.0,193.0,2000.0,Hume City Council,-37.56398,144.71407,Western Metropolitan,14092.0,487500.0
Sunbury,14 Gowrie Ct,3,h,530000.0,S,YPA,28/10/2017,31.7,3429.0,3.0,2.0,1.0,705.0,212.0,1986.0,Hume City Council,-37.5613,144.72751,Western Metropolitan,14092.0,397500.0
Sunshine,10 McKay St,4,h,1050000.0,SP,Jas,28/10/2017,10.5,3020.0,4.0,2.0,3.0,446.0,162.0,1940.0,Brimbank City Council,-37.79017,144.83813,Western Metropolitan,3755.0,787500.0
Sunshine West,66 Bardsley St,3,h,710000.0,S,Bells,28/10/2017,10.5,3020.0,3.0,1.0,3.0,,127.0,1960.0,Brimbank City Council,-37.79177,144.81948,Western Metropolitan,6763.0,532500.0
Sunshine West,1 Diana Dr,3,h,770000.0,S,Jellis,28/10/2017,10.5,3020.0,3.0,2.0,2.0,,167.0,2010.0,Brimbank City Council,-37.7888,144.78904,Western Metropolitan,6763.0,577500.0
Sydenham,73 Roseleigh Bvd,5,h,645000.0,S,Barry,28/10/2017,18.0,3037.0,5.0,2.0,2.0,,199.0,2000.0,Brimbank City Council,-37.70726,144.77073,Western Metropolitan,3640.0,483750.0
Tarneit,10 Grassdart St,3,h,525000.0,SP,Triwest,28/10/2017,18.4,3029.0,3.0,2.0,2.0,,185.0,,Wyndham City Council,-37.85,144.65678,Western Metropolitan,10160.0,393750.0
Taylors Hill,9 Lucas Tce,3,h,610000.0,S,Barry,28/10/2017,18.0,3037.0,3.0,2.0,2.0,408.0,136.0,2009.0,Melton City Council,-37.72078,144.74952,Western Metropolitan,4242.0,457500.0
Taylors Hill,18 Shearwater Ct,4,h,692000.0,S,Barry,28/10/2017,18.0,3037.0,4.0,2.0,4.0,594.0,173.0,2002.0,Melton City Council,-37.7103,144.76764,Western Metropolitan,4242.0,519000.0
Templestowe Lower,20 Olympus Dr,3,h,1050000.0,S,Jellis,28/10/2017,12.4,3107.0,3.0,2.0,2.0,653.0,121.0,1970.0,Manningham City Council,-37.77607,145.12471,Eastern Metropolitan,5420.0,787500.0
Thomastown,25 Carrington Bvd,3,h,716000.0,S,Love,28/10/2017,15.3,3074.0,3.0,2.0,4.0,,128.0,1985.0,Whittlesea City Council,-37.67935,144.98827,Northern Metropolitan,7955.0,537000.0
Thornbury,15 Alston St,2,h,1170000.0,S,Nelson,28/10/2017,7.0,3071.0,2.0,1.0,3.0,667.0,100.0,1955.0,Darebin City Council,-37.75503,145.01805,Northern Metropolitan,8870.0,877500.0
Vermont,19 Adele St,3,h,1150000.0,VB,Noel,28/10/2017,17.2,3133.0,3.0,2.0,1.0,,136.0,1960.0,Maroondah City Council,-37.83284,145.20632,Eastern Metropolitan,4181.0,862500.0
Vermont,5 Judy Ct,4,h,1133000.0,S,Philip,28/10/2017,17.2,3133.0,4.0,1.0,4.0,880.0,142.0,1980.0,Maroondah City Council,-37.83737,145.18819,Eastern Metropolitan,4181.0,849750.0
Vermont,10 Woodcrest Rd,3,h,1060000.0,PI,Noel,28/10/2017,17.2,3133.0,3.0,2.0,2.0,,131.0,1960.0,Maroondah City Council,-37.83741,145.18544,Eastern Metropolitan,4181.0,795000.0
Viewbank,80 Castleton Rd,3,h,820000.0,VB,Miles,28/10/2017,8.9,3084.0,3.0,1.0,0.0,,113.0,1980.0,Banyule City Council,-37.7314,145.09803,Eastern Metropolitan,2698.0,615000.0
Wallan,17 Sinclair Ct,3,h,484000.0,S,Barry,28/10/2017,44.2,3756.0,3.0,1.0,4.0,991.0,114.0,1985.0,Mitchell Shire Council,-37.41838,144.98993,Northern Victoria,3988.0,363000.0
Wantirna,2 Prenton Ct,4,h,952000.0,S,Barry,28/10/2017,14.7,3152.0,4.0,2.0,1.0,,169.0,1976.0,Knox City Council,-37.85251,145.229,Eastern Metropolitan,5424.0,714000.0
Werribee,66 Loyola Rd,3,h,480000.0,S,PRDNationwide,28/10/2017,14.7,3030.0,3.0,1.0,1.0,703.0,103.0,1979.0,Wyndham City Council,-37.91147,144.67422,Western Metropolitan,16166.0,360000.0
Werribee,28 Mirabella Cl,5,h,575000.0,PI,Ray,28/10/2017,14.7,3030.0,5.0,2.0,4.0,,212.0,1990.0,Wyndham City Council,-37.87504,144.66364,Western Metropolitan,16166.0,431250.0
West Footscray,702 Barkly St,3,h,881000.0,S,Hodges,28/10/2017,6.4,3012.0,3.0,1.0,3.0,336.0,95.0,1950.0,Maribyrnong City Council,-37.79613,144.86742,Western Metropolitan,5058.0,660750.0
West Melbourne,220 Adderley St,4,h,1230000.0,S,Collins,28/10/2017,3.1,3003.0,4.0,1.0,1.0,133.0,124.0,1880.0,Melbourne City Council,-37.80814,144.94506,Northern Metropolitan,2230.0,922500.0
West Melbourne,191 Stanley St,3,h,1190000.0,S,hockingstuart,28/10/2017,3.1,3003.0,3.0,1.0,,,105.0,1880.0,Melbourne City Council,-37.81034,144.94604,Northern Metropolitan,2230.0,892500.0
Williams Landing,10 Spoonbill Cl,4,h,615000.0,S,Reliance,28/10/2017,17.6,3027.0,4.0,2.0,2.0,461.0,193.0,2008.0,Wyndham City Council,-37.85545,144.73701,Western Metropolitan,1999.0,461250.0
